-0.289083;0.097003;0.627847;10.024654;0
-0.281096;0.094643;0.633690;10.024654;0
-0.272561;0.087660;0.633690;10.024654;0
-0.260421;0.069219;0.639025;10.024654;0
-0.250579;0.052929;0.639025;10.024654;0
-0.240564;0.048332;0.639025;10.024654;0
-0.230214;0.058195;0.643847;10.024654;0
-0.219351;0.074765;0.643847;10.024654;0
-0.208242;0.080671;0.648174;10.024654;0
-0.193464;0.086588;0.648174;10.024654;0
-0.182395;0.095463;0.652043;10.024654;0
-0.171139;0.108868;0.652043;10.024654;0
-0.160087;0.116782;0.655516;10.024654;0
-0.145660;0.106187;0.655516;10.024654;0
-0.135014;0.099720;0.658678;10.024654;0
-0.124651;0.099342;0.658678;10.024654;0
-0.114411;0.104197;0.661636;10.024654;0
-0.104804;0.103511;0.661636;10.024654;0
-0.092083;0.092500;0.661636;10.024654;0
-0.083319;0.090836;0.664519;10.024654;0
-0.074774;0.095372;0.664519;10.024654;0
-0.066596;0.104127;0.667474;10.024654;0
-0.058603;0.104388;0.667474;10.024654;0
-0.048633;0.092671;0.670663;10.024654;0
-0.041488;0.088696;0.670663;10.024654;0
-0.034694;0.092771;0.674261;10.024654;0
-0.028307;0.096107;0.674261;10.024654;0
-0.022211;0.085602;0.678445;10.024654;0
-0.014600;0.072130;0.678445;10.024654;0
-0.009067;0.071745;0.683392;10.024654;0
-0.003797;0.080215;0.683392;10.024654;0
0.001167;0.087547;0.689269;10.024654;0
0.005936;0.080276;0.689269;10.024654;0
0.011914;0.065729;0.696223;10.024654;0
0.016285;0.062704;0.696223;10.024654;0
0.020380;0.070589;0.704372;10.024654;0
0.024248;0.083489;0.704372;10.024654;0
0.028117;0.086394;0.713801;10.024654;0
0.032905;0.087518;0.713801;10.024654;0
0.036426;0.091450;0.724547;10.024654;0
0.039822;0.094703;0.724547;10.024654;0
0.043302;0.086523;0.736599;10.024654;0
0.046808;0.078469;0.736599;10.024654;0
0.051817;0.075509;0.736599;10.024654;0
0.056238;0.081658;0.749890;10.024654;0
0.061700;0.087201;0.749890;10.024654;0
0.068669;0.081773;0.764294;10.024654;0
-1.000000;0.073071;0.764294;10.024654;0
-1.000000;0.084335;0.779629;10.024654;0
-1.000000;0.097673;0.779629;10.024654;0
-1.000000;0.108422;0.779629;10.024654;0
-1.000000;0.108170;0.795675;10.024654;0
-1.000000;0.105535;0.795675;10.024654;0
-1.000000;0.106553;0.812197;10.024654;0
-1.000000;0.113823;0.812197;10.024654;0
-1.000000;0.117708;0.812197;10.024654;0
-1.000000;0.117053;0.828962;10.024654;0
-1.000000;0.117214;0.828962;10.024654;0
-1.000000;0.122494;0.828962;10.024654;0
-1.000000;0.128504;0.845741;10.024654;0
-1.000000;0.127961;0.845741;10.024654;0
-1.000000;0.127598;0.845741;10.024654;0
-1.000000;0.132080;0.862316;10.024654;0
-0.999498;0.141054;0.862316;10.024654;0
-0.983081;0.149555;0.862316;10.024654;0
-0.964287;0.148149;0.862316;10.024654;0
-0.938343;0.142595;0.878487;10.024654;0
-0.916204;0.141340;0.878487;10.024654;0
-0.893972;0.146375;0.878487;10.024654;0
-0.871677;0.154274;0.894071;10.024654;0
-0.848030;0.155341;0.894071;10.024654;0
-0.823772;0.155735;0.894071;10.024654;0
-0.790596;0.158717;0.894071;10.024654;0
-0.765448;0.165273;0.908905;10.024654;0
-0.739399;0.166376;0.908905;10.024654;0
-0.714047;0.160617;0.908905;10.024654;0
-0.680105;0.152370;0.922852;10.024654;0
-0.655159;0.149995;0.922852;10.024654;0
-0.630044;0.152995;0.922852;10.024654;0
-0.605143;0.156614;0.922852;10.024654;0
-0.574371;0.148971;0.935794;10.024654;0
-0.547358;0.144280;0.935794;10.024654;0
-0.523918;0.145514;0.935794;10.024654;0
-0.500944;0.144911;0.947638;10.024654;0
-0.478901;0.133122;0.947638;10.024654;0
-0.450026;0.118441;0.947638;10.024654;0
-0.429355;0.114600;0.947638;10.024654;0
-0.409374;0.118448;0.958313;10.024654;0
-0.389981;0.125387;0.958313;10.024654;0
-0.371169;0.122054;0.958313;10.024654;0
-0.346706;0.116674;0.967770;10.024654;0
-0.329128;0.118265;0.967770;10.024654;0
-0.312126;0.124652;0.967770;10.024654;0
-0.295619;0.123331;0.967770;10.024654;0
-0.279955;0.116128;0.975981;10.024654;0
-0.260356;0.112996;0.975981;10.024654;0
-0.245890;0.116117;0.975981;10.024654;0
-0.231585;0.118260;0.982938;10.024654;0
-0.217683;0.109735;0.982938;10.024654;0
-0.204522;0.096961;0.982938;10.024654;0
-0.191855;0.089305;0.982938;10.024654;0
-0.175566;0.091024;0.988652;10.024654;0
-0.163818;0.089780;0.988652;10.024654;0
-0.152667;0.085834;0.988652;10.024654;0
-0.141514;0.084199;0.988652;10.024654;0
-0.127758;0.089273;0.993149;10.024654;0
-0.117551;0.090688;0.993149;10.024654;0
-0.107494;0.081257;0.993149;10.024654;0
-0.097785;0.072957;0.996471;10.024654;0
-0.088711;0.073618;0.996471;10.024654;0
-0.076885;0.088035;0.996471;10.024654;0
-0.068186;0.100955;0.996471;10.024654;0
-0.059688;0.101626;0.998675;10.024654;0
-0.051308;0.091133;0.998675;10.024654;0
-0.040882;0.076615;0.998675;10.024654;0
-0.033189;0.071902;0.998675;10.024654;0
-0.025776;0.073084;0.998675;10.024654;0
-0.018738;0.068819;0.998675;10.024654;0
-0.011862;0.058506;0.998675;10.024654;0
-0.005296;0.050832;0.999826;10.024654;0
0.002864;0.050152;0.999826;10.024654;0
0.008514;0.056638;0.999826;10.024654;0
0.014008;0.063323;1.000000;10.024654;0
0.019252;0.058914;1.000000;10.024654;0
0.025750;0.052649;1.000000;10.024654;0
0.030333;0.053563;1.000000;10.024654;0
0.034627;0.060854;0.999278;10.024654;0
0.038654;0.070047;0.999278;10.024654;0
0.042457;0.067136;0.999278;10.024654;0
0.047126;0.059432;0.997747;10.024654;0
0.050342;0.058280;0.997747;10.024654;0
0.053436;0.063837;0.997747;10.024654;0
0.056444;0.069969;0.997747;10.024654;0
0.060332;0.059328;0.992609;10.024654;0
0.063884;0.047319;0.992609;10.024654;0
0.067592;0.043669;0.992609;10.024654;0
0.071966;0.049262;0.989178;10.024654;0
-0.028304;0.078269;0.989178;10.024654;0
-0.030166;0.081632;0.989178;10.024654;0
-0.032663;0.067784;0.989178;10.024654;0
-0.034608;0.059888;0.985271;10.024654;0
-0.036522;0.061854;0.985271;10.024654;0
-0.038364;0.074767;0.985271;10.024654;0
-0.040575;0.087376;0.985271;10.024654;0
-0.042059;0.093412;0.980931;10.024654;0
-0.043480;0.102213;0.980931;10.024654;0
-0.044730;0.111275;0.980931;10.024654;0
-0.045820;0.086961;0.976177;10.024654;0
-0.046435;0.054065;0.976177;10.024654;0
-0.046902;0.032022;0.976177;10.024654;0
-0.047266;0.029649;0.976177;10.024654;0
-0.047568;0.049477;0.971009;10.024654;0
-0.047827;0.094797;0.971009;10.024654;0
-0.047892;0.119339;0.971009;10.024654;0
-0.047914;0.141051;0.965413;10.024654;0
-0.047915;0.161335;0.965413;10.024654;0
-0.047903;0.183885;0.965413;10.024654;0
-0.047837;0.202539;0.965413;10.024654;0
-0.047547;0.197026;0.959372;10.024654;0
-0.047284;0.186444;0.959372;10.024654;0
-0.047062;0.181139;0.959372;10.024654;0
-0.046892;0.184186;0.952867;10.024654;0
-0.046664;0.185698;0.952867;10.024654;0
-0.046430;0.171022;0.952867;10.024654;0
-0.046244;0.158188;0.945888;10.024654;0
-0.046142;0.154532;0.945888;10.024654;0
-0.046133;0.159638;0.945888;10.024654;0
-0.046115;0.163896;0.938431;10.024654;0
-0.046046;0.149530;0.938431;10.024654;0
-0.046054;0.141901;0.938431;10.024654;0
-0.046163;0.144559;0.930512;10.024654;0
-0.046375;0.156736;0.930512;10.024654;0
-0.046672;0.166346;0.930512;10.024654;0
-0.046849;0.153170;0.922162;10.024654;0
-0.047062;0.140998;0.922162;10.024654;0
-0.047373;0.138093;0.922162;10.024654;0
-0.047745;0.140315;0.913438;10.024654;0
-0.048192;0.126379;0.913438;10.024654;0
-0.048584;0.118751;0.954158;10.024654;0
-0.049071;0.123757;0.954158;10.024654;0
-0.049654;0.140823;0.954158;10.024654;0
-0.050261;0.156683;0.948476;10.024654;0
-0.050990;0.149020;0.948476;10.024654;0
-0.051592;0.140408;0.948476;10.024654;0
-0.052275;0.139359;0.948476;10.024654;0
-0.053072;0.146327;0.948476;10.024654;0
-0.053894;0.150732;0.885928;10.024654;0
-0.054662;0.135638;0.876744;10.024654;0
-0.055800;0.114277;0.876744;10.024654;0
-0.056782;0.109998;0.876744;10.024654;0
-0.057891;0.116667;0.867827;10.024654;0
-0.059068;0.125312;0.867827;10.024654;0
-0.060629;0.113744;0.859369;10.024654;0
-0.061969;0.106232;0.859369;10.024654;0
-0.063442;0.108886;0.851575;10.024654;0
-0.065075;0.118952;0.851575;10.024654;0
-0.066715;0.115581;0.844652;10.024654;0
-0.069201;0.103388;0.844652;10.024654;0
-0.071322;0.102280;0.838798;10.024654;0
-0.073699;0.109766;0.838798;10.024654;0
-0.076408;0.122451;0.834197;10.024654;0
-0.079349;0.122512;0.834197;10.024654;0
-0.084034;0.099974;0.830997;10.024654;0
-0.088497;0.086945;0.830997;10.024654;0
-0.093959;0.083000;0.829305;10.024654;0
-0.101065;0.087492;0.829305;10.024654;0
0.543462;0.046432;0.829168;10.024654;0
0.556068;0.029932;0.829168;10.024654;0
0.573557;0.009419;0.830567;10.024654;0
0.587549;0.006416;0.830567;10.024654;0
0.601714;0.016420;0.833414;10.024654;0
0.616311;0.031550;0.833414;10.024654;0
0.630563;0.037460;0.837576;10.024654;0
0.648686;0.045980;0.837576;10.024654;0
0.661967;0.060694;0.842878;10.024654;0
0.674271;0.084013;0.842878;10.024654;0
0.685852;0.109716;0.849114;10.024654;0
0.699101;0.124419;0.849114;10.024654;0
0.707807;0.132325;0.856056;10.024654;0
0.714642;0.139716;0.856056;10.024654;0
0.719645;0.140493;0.856056;10.024654;0
0.722909;0.127939;0.863464;10.024654;0
0.724933;0.114674;0.871093;10.024654;0
0.724598;0.115465;0.871093;10.024654;0
0.722602;0.127228;0.878701;10.024654;0
0.718643;0.134686;0.878701;10.024654;0
0.713212;0.136578;0.878701;10.024654;0
0.703202;0.144869;0.886055;10.024654;0
0.693700;0.155077;0.886055;10.024654;0
0.681959;0.165938;0.892937;10.024654;0
0.669135;0.162668;0.892937;10.024654;0
0.655175;0.150884;0.892937;10.024654;0
0.640429;0.145066;0.899145;10.024654;0
0.625198;0.150901;0.899145;10.024654;0
0.604398;0.162630;0.899145;10.024654;0
0.587066;0.158280;0.904501;10.024654;0
0.569362;0.154992;0.904501;10.024654;0
0.551370;0.160280;0.908849;10.024654;0
0.533084;0.174717;0.908849;10.024654;0
0.508863;0.186037;0.908849;10.024654;0
0.489739;0.180922;0.912057;10.024654;0
0.471443;0.177422;0.912057;10.024654;0
0.453025;0.180932;0.914019;10.024654;0
0.435096;0.185028;0.914019;10.024654;0
0.412199;0.168410;0.914019;10.024654;0
0.395024;0.154623;0.914657;10.024654;0
0.378484;0.150133;0.914657;10.024654;0
0.362487;0.157792;0.914657;10.024654;0
0.347223;0.169960;0.913918;10.024654;0
0.327882;0.162191;0.913918;10.024654;0
0.314291;0.151102;0.911777;10.024654;0
0.300919;0.145440;0.911777;10.024654;0
0.288398;0.151033;0.911777;10.024654;0
0.276190;0.165389;0.908235;10.024654;0
0.263860;0.181571;0.908235;10.024654;0
0.249412;0.182139;0.903322;10.024654;0
0.239161;0.156216;0.903322;10.024654;0
0.229995;0.129440;0.903322;10.024654;0
0.221474;0.114226;0.897094;10.024654;0
0.213634;0.112615;0.897094;10.024654;0
0.206513;0.112174;0.889636;10.024654;0
0.198356;0.092871;0.889636;10.024654;0
0.193280;0.083437;0.889636;10.024654;0
0.188893;0.086892;0.881061;10.024654;0
0.185262;0.099579;0.881061;10.024654;0
0.182411;0.109705;0.871511;10.024654;0
0.180551;0.091666;0.871511;10.024654;0
0.181051;0.074390;0.861155;10.024654;0
0.183704;0.063017;0.861155;10.024654;0
0.189279;0.059348;0.861155;10.024654;0
0.480568;0.102227;0.850192;10.024654;0
0.474328;0.073654;0.850192;10.024654;0
0.470340;0.054133;0.838841;10.024654;0
0.467039;0.044288;0.838841;10.024654;0
0.464609;0.031110;0.838841;10.024654;0
0.462967;0.024061;0.827310;10.024654;0
0.461635;0.040481;0.827310;10.024654;0
0.460894;0.069670;0.815799;10.024654;0
0.460142;0.098069;0.815799;10.024654;0
0.459250;0.107349;0.804494;10.024654;0
0.458176;0.109135;0.804494;10.024654;0
0.456849;0.113647;0.804494;10.024654;0
0.454425;0.131651;0.793568;10.024654;0
0.451852;0.142165;0.793568;10.024654;0
0.448421;0.137163;0.783182;10.024654;0
0.444312;0.129311;0.783182;10.024654;0
0.439460;0.126730;0.773478;10.024654;0
0.431894;0.138630;0.773478;10.024654;0
0.424881;0.149002;0.773478;10.024654;0
0.417202;0.142580;0.764587;10.024654;0
0.408511;0.131189;0.764587;10.024654;0
0.396432;0.122876;0.756619;10.024654;0
0.386284;0.126486;0.756619;10.024654;0
0.375515;0.131773;0.749669;10.024654;0
0.364464;0.127173;0.749669;10.024654;0
0.353274;0.124738;0.749669;10.024654;0
0.337315;0.130614;0.743810;10.024654;0
0.325449;0.145588;0.743810;10.024654;0
0.313146;0.154029;0.739098;10.024654;0
0.300763;0.153014;0.739098;10.024654;0
